,countrycode,year,emp,avh,i_emp,yr_sch,source,labsh,i_labsh,i_labsh2,comp_sh,lab_sh1,lab_sh2,lab_sh3,lab_sh4,i_comp_sh,i_lab_sh1,i_lab_sh2,i_lab_sh3,i_lab_sh4
6487,LCA,1975.0,33059.434,,Extrapolated,,,,,,,,,,,,,,,
6488,LCA,1976.0,33493.684,,Extrapolated,,,,,,,,,,,,,,,
6489,LCA,1977.0,33981.613,,Extrapolated,,,,,,,,,,,,,,,
6490,LCA,1978.0,34498.793,,Extrapolated,,,,,,,,,,,,,,,
6491,LCA,1979.0,35022.305,,Extrapolated,,,,,,,,,,,,,,,
6492,LCA,1980.0,35530.742,,WDI (labor force),,,,,,,,,,,,,,,
6493,LCA,1981.0,36570.82,,WDI (labor force),,,,,,,,,,,,,,,
6494,LCA,1982.0,37964.38,,WDI (labor force),,,,,,,,,,,,,,,
6495,LCA,1983.0,39067.523,,WDI (labor force),,,,,,,,,,,,,,,
6496,LCA,1984.0,40075.723,,WDI (labor force),,,,,,,,,,,,,,,
6497,LCA,1985.0,41597.465,,WDI (labor force),,,,,,,,,,,,,,,
6498,LCA,1986.0,43085.88,,WDI (labor force),,,,,,,,,,,,,,,
6499,LCA,1987.0,44803.64,,WDI (labor force),,,,,,,,,,,,,,,
6500,LCA,1988.0,46510.25,,WDI (labor force),,,,,,,,,,,,,,,
6501,LCA,1989.0,48137.863,,WDI (labor force),,,,,,,,,,,,,,,
6502,LCA,1990.0,49425.477,,WDI (labor force),,,,,,,,,,,,,,,
6503,LCA,1991.0,50609.168,,ILO (interpolated),,,,,,,,,,,,,,,
6504,LCA,1992.0,51627.56,,ILO (interpolated),,,,,,,,,,,,,,,
6505,LCA,1993.0,52500.0,,ILO (official),,,,,,,,,,,,,,,
6506,LCA,1994.0,52300.0,,ILO (official),,,,,,,,,,,,,,,
6507,LCA,1995.0,57400.0,,ILO (official),,,,,,,,,,,,,,,
6508,LCA,1996.0,56700.0,,ILO (official),,,,,,,,,,,,,,,
6509,LCA,1997.0,55900.0,,ILO (official),,,,,,,,,,,,,,,
6510,LCA,1998.0,56400.0,,ILO (official),,,,,,,,,,,,,,,
6511,LCA,1999.0,59900.0,,ILO (official),,,,,,,,,,,,,,,
6512,LCA,2000.0,63500.0,,ILO (official),,,,,,,,,,,,,,,
6513,LCA,2001.0,61071.145,,ILO (interpolated),,,,,,,,,,,,,,,
6514,LCA,2002.0,58500.0,,ILO (official),,,,,,,,,,,,,,,
6515,LCA,2003.0,63900.0,,ILO (official),,,,,,,,,,,,,,,
6516,LCA,2004.0,62300.004,,ILO (official),,,,,,,,,,,,,,,
6517,LCA,2005.0,65800.0,,ILO (official),,,,,,,,,,,,,,,
6518,LCA,2006.0,67800.0,,ILO (official),,,,,,,,,,,,,,,
6519,LCA,2007.0,71200.0,,ILO (official),,,,,,,,,,,,,,,
6520,LCA,2008.0,69100.0,,ILO (official),,,,,,,,,,,,,,,
6521,LCA,2009.0,69100.0,,ILO (official),,,,,,,,,,,,,,,
6522,LCA,2010.0,70327.234,,ILO (interpolated),,,,,,,,,,,,,,,
6523,LCA,2011.0,71400.0,,ILO (official),,,,,,,,,,,,,,,
6524,LCA,2012.0,75300.0,,ILO (official),,,,,,,,,,,,,,,
6525,LCA,2013.0,73900.0,,ILO (official),,,,,,,,,,,,,,,
6526,LCA,2014.0,75794.46,,ILO (interpolated),,,,,,,,,,,,,,,
6527,LCA,2015.0,77723.08,,ILO (interpolated),,,,,,,,,,,,,,,
6528,LCA,2016.0,79696.414,,ILO (interpolated),,,,,,,,,,,,,,,
6529,LCA,2017.0,81700.0,,ILO (official),,,,,,,,,,,,,,,
6530,LCA,2018.0,81600.0,,ILO (official),,,,,,,,,,,,,,,
6531,LCA,2019.0,83700.0,,ILO (official),,,,,,,,,,,,,,,
6532,LIE,1970.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6533,LIE,1971.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6534,LIE,1972.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6535,LIE,1973.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6536,LIE,1974.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6537,LIE,1975.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6538,LIE,1976.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6539,LIE,1977.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6540,LIE,1978.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6541,LIE,1979.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6542,LIE,1980.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6543,LIE,1981.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6544,LIE,1982.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6545,LIE,1983.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6546,LIE,1984.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6547,LIE,1985.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6548,LIE,1986.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6549,LIE,1987.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6550,LIE,1988.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6551,LIE,1989.0,,,,,,,,,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6552,LIE,1990.0,19900.0,,ILO (official),,,0.5202579,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6553,LIE,1991.0,20400.0,,ILO (official),,,0.5202579,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6554,LIE,1992.0,20000.0,,ILO (official),,,0.5202579,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6555,LIE,1993.0,20800.0,,ILO (official),,,0.5202579,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6556,LIE,1994.0,21100.0,,ILO (official),,,0.5202579,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6557,LIE,1995.0,21900.0,,ILO (official),,,0.5202579,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6558,LIE,1996.0,22500.0,,ILO (official),,,0.5202579,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6559,LIE,1997.0,23200.0,,ILO (official),,,0.5202579,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.48584706,0.55198896,0.5202579,,0.4879539,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6560,LIE,1998.0,23900.0,,ILO (official),,,0.5202579,"Adjustment 2, part mixed income",Observed data,0.48584706,0.55198896,0.5202579,,0.4879539,Observed data,Observed data,Observed data,,Observed data
6561,LIE,1999.0,25300.0,,ILO (official),,,0.523426,"Adjustment 2, part mixed income",Observed data,0.49174228,0.5522737,0.523426,,0.49371952,Observed data,Observed data,Observed data,,Observed data
6562,LIE,2000.0,26800.0,,ILO (official),,,0.5358262,"Adjustment 2, part mixed income",Observed data,0.50370693,0.56365037,0.5358262,,0.5056293,Observed data,Observed data,Observed data,,Observed data
6563,LIE,2001.0,28800.0,,ILO (official),,,0.5722062,"Adjustment 2, part mixed income",Observed data,0.53650415,0.5988978,0.5722062,,0.5381744,Observed data,Observed data,Observed data,,Observed data
6564,LIE,2002.0,28800.0,,ILO (official),,,0.58666974,"Adjustment 2, part mixed income",Observed data,0.5455087,0.6156692,0.58666974,,0.5472065,Observed data,Observed data,Observed data,,Observed data
6565,LIE,2003.0,29100.0,,ILO (official),,,0.5965567,"Adjustment 2, part mixed income",Observed data,0.5517053,0.6268891,0.5965567,,0.55322605,Observed data,Observed data,Observed data,,Observed data
6566,LIE,2004.0,29500.002,,ILO (official),,,0.59322506,"Adjustment 2, part mixed income",Observed data,0.54985374,0.6229648,0.59322506,,0.5515611,Observed data,Observed data,Observed data,,Observed data
6567,LIE,2005.0,30200.0,,ILO (official),,,0.58020574,"Adjustment 2, part mixed income",Observed data,0.5382974,0.6105276,0.58020574,,0.53977966,Observed data,Observed data,Observed data,,Observed data
6568,LIE,2006.0,31100.0,,ILO (official),,,0.56006086,"Adjustment 2, part mixed income",Observed data,0.5219283,0.5900148,0.56006086,,0.52328277,Observed data,Observed data,Observed data,,Observed data
6569,LIE,2007.0,,,,,,,,,0.5085679,0.57106787,0.5424724,,0.509945,Observed data,Observed data,Observed data,,Observed data
6570,LIE,2008.0,,,,,,,,,0.52437174,0.59122014,0.56193626,,0.5257799,Observed data,Observed data,Observed data,,Observed data
6571,LIE,2009.0,,,,,,,,,0.5798733,0.6565898,0.6280556,,0.58119035,Observed data,Observed data,Observed data,,Observed data
6572,LIE,2010.0,,,,,,,,,0.5479899,0.61887205,0.5897959,,0.5492055,Observed data,Observed data,Observed data,,Observed data
6573,LIE,2011.0,,,,,,,,,0.5872716,0.663087,0.63544834,,0.5884992,Observed data,Observed data,Observed data,,Observed data
6574,LIE,2012.0,,,,,,,,,0.616347,0.693873,0.66814566,,0.61750346,Observed data,Observed data,Observed data,,Observed data
6575,LIE,2013.0,,,,,,,,,0.5896648,0.66358244,0.6367304,,0.5908643,Observed data,Observed data,Observed data,,Observed data
6576,LIE,2014.0,,,,,,,,,0.58386314,0.6573589,0.6301786,,0.5851503,Observed data,Observed data,Observed data,,Observed data
6577,LIE,2015.0,,,,,,,,,0.58952284,0.6615664,0.6352915,,0.59066266,Observed data,Observed data,Observed data,,Observed data
6578,LIE,2016.0,,,,,,,,,0.5778877,0.6461456,0.6202228,,0.57908195,Observed data,Observed data,Observed data,,Observed data
6579,LIE,2017.0,,,,,,,,,0.58258903,0.648301,0.6235647,,0.58399725,Observed data,Observed data,Observed data,,Observed data
6580,LIE,2018.0,,,,,,,,,0.58258903,0.648301,0.6235647,,0.58399725,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6581,LIE,2019.0,,,,,,,,,0.58258903,0.648301,0.6235647,,0.58399725,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,,Assumed constant or interpolated
6582,LKA,1950.0,2510780.8,,TCB (interpolated),2.9440613,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6583,LKA,1951.0,2567118.5,,TCB (interpolated),2.9910297,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6584,LKA,1952.0,2626013.5,,TCB (interpolated),3.0379984,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6585,LKA,1953.0,2686837.0,,TCB (interpolated),3.084967,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6586,LKA,1954.0,2745633.8,,TCB (interpolated),3.1319356,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6587,LKA,1955.0,2798741.0,,TCB (interpolated),3.178904,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6588,LKA,1956.0,2850318.0,,TCB (interpolated),3.2363954,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6589,LKA,1957.0,2904207.2,,TCB (interpolated),3.293887,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6590,LKA,1958.0,2958076.2,,TCB (interpolated),3.3513782,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6591,LKA,1959.0,3015497.2,,TCB (interpolated),3.4088697,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6592,LKA,1960.0,3078626.2,,TCB (interpolated),3.466361,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6593,LKA,1961.0,3154454.0,,TCB (interpolated),3.514072,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6594,LKA,1962.0,3229014.8,,TCB (interpolated),3.5617826,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6595,LKA,1963.0,3301502.0,,TCB (interpolated),3.6094935,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6596,LKA,1964.0,3370546.0,,TCB (interpolated),3.6572042,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6597,LKA,1965.0,3440496.8,,TCB (interpolated),3.704915,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6598,LKA,1966.0,3512274.8,,TCB (interpolated),4.029451,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6599,LKA,1967.0,3583654.8,,TCB (interpolated),4.3539863,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6600,LKA,1968.0,3656059.8,,TCB (interpolated),4.678522,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6601,LKA,1969.0,3725698.0,,TCB (interpolated),5.0030575,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6602,LKA,1970.0,3792112.2,1895.5146728994016,TCB (interpolated),5.3275933,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6603,LKA,1971.0,3910505.5,1895.1641347854397,TCB (interpolated),5.4151897,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6604,LKA,1972.0,4003754.0,1894.9241890194205,TCB (interpolated),5.502786,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6605,LKA,1973.0,4077305.5,1894.8061494387491,TCB (interpolated),5.5903826,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6606,LKA,1974.0,4158178.0,1894.7360874055037,TCB (interpolated),5.677979,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6607,LKA,1975.0,4227550.0,1894.653746250148,TCB (interpolated),5.7655754,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6608,LKA,1976.0,4298402.0,1894.200852861226,TCB (interpolated),5.8392534,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6609,LKA,1977.0,4359209.5,1949.3335190896785,TCB (interpolated),5.9129314,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6610,LKA,1978.0,4405646.5,1953.1151934221193,TCB (interpolated),5.9866095,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6611,LKA,1979.0,4437107.5,1956.9513129093443,TCB (interpolated),6.0602875,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
6612,LKA,1980.0,4466649.0,1960.8510887696164,WDI (labor force),6.1339655,Barro-Lee,0.43695176,"Adjustment 3, average wage",Assumed constant or interpolated,0.26027808,,,0.43695176,0.4909832,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
